id,dep_delayed_15min
204,0.06902248947939653
205,0.20809880248152665
206,0.3838524576569726
207,0.06548835462851672
208,0.18480050404861068
209,0.16681543395295859
210,0.07152937791407278
211,0.0821275976394777
212,0.26504079670987646
213,0.18715677090857516
214,0.13080077516627123
215,0.103401305233358
216,0.07413839323558676
217,0.12250485420120505
218,0.1737148568533997
219,0.12979265574185905
220,0.16491088068734414
221,0.30947552566153946
222,0.4535012572758217
223,0.10693769157817923
224,0.31103448911782816
225,0.11743093072358675
226,0.26289014973356845
227,0.3434450773896472
228,0.23554593038182203
229,0.3814315257778764
230,0.07149687228965085
231,0.13278081209588288
232,0.25833438779059364
233,0.3803430672967756
234,0.14832301610793042
235,0.10471067971024725
236,0.07970635258905077
237,0.16849645643458747
238,0.17164123853324326
239,0.1552149958798747
240,0.12216847746402369
241,0.21003799583649632
242,0.15206775901161218
243,0.2379631973799148
244,0.28121882025399764
245,0.2563263269880964
246,0.21749466702555156
247,0.4164395063189736
248,0.326618898913335
249,0.2846224052603964
250,0.26120600653144155
251,0.08375262739249703
252,0.13200129886126075
253,0.1018745878774374
254,0.2885106728015861
255,0.13598272967938618
256,0.1552576561475983
257,0.07401069519447655
258,0.191662477463658
259,0.06529026739487975
260,0.18393685957736333
261,0.09353948635422944
262,0.32234340366019004
263,0.21579181937759084
264,0.23333623839501716
265,0.18468509709181813
266,0.1693896457551696
267,0.10224528089347959
268,0.23120502844276575
269,0.3184186461397929
270,0.0941960376765867
271,0.16812665200317642
272,0.23134990059624386
273,0.07069717921944363
274,0.2628705867253814
275,0.11650732584197297
276,0.07035320372927328
277,0.23825420292771254
278,0.09058531069080167
279,0.3476253179048919
280,0.13630254571366998
281,0.31165837017909664
282,0.1056406981315563
283,0.07852602290758559
284,0.26419648433898807
285,0.2650843132883162
286,0.1496493771086351
287,0.12200566087508206
288,0.35592918193404377
289,0.08332576498595493
290,0.13172841176301847
291,0.16820148817956876
292,0.28188859302649655
293,0.1669843658130997
294,0.24193800313434632
295,0.07914264803110822
296,0.07007905505622866
297,0.15448698607089062
298,0.242245948057457
299,0.1669865247446628
300,0.2324188492414693
301,0.17273114581789673
302,0.11621976884611727
303,0.2591663795633251
304,0.15255202947019994
305,0.2687353586041202
306,0.16616766654871876
307,0.284853852644405
308,0.19136744327918087
309,0.16575972267797506
310,0.2905641392839169
311,0.3124603728373881
312,0.0795162506078052
313,0.3409432842111704
314,0.28041279215857134
315,0.17282320430656145
316,0.26553773222777377
317,0.10434420074205353
318,0.23084083755540935
319,0.11427587359728289
320,0.254415936815924
321,0.08950951051268108
322,0.11740031919913087
323,0.23230791173628867
324,0.14689966322660614
325,0.23189659912159513
326,0.06964186201110181
327,0.1935824190752752
328,0.0729274718833174
329,0.16589899363079494
330,0.2066782422464905
331,0.35090467747456455
332,0.45735050650220127
333,0.2425416171448469
334,0.37563373383465004
335,0.29295036099830885
336,0.15308813690806977
337,0.09015332084697901
338,0.32487547082824964
339,0.08346255635038476
340,0.10563257296751324
341,0.34683583338255225
342,0.14934960865241176
343,0.16324175117907608
344,0.2583336713738762
345,0.4068283255820855
346,0.09236540085154799
347,0.17457363577401708
348,0.12254090042315462
349,0.13420450415415988
350,0.14513554298055953
351,0.10342531644039675
352,0.3449524742249141
353,0.22932011861866441
354,0.22786960185765037
355,0.33901581895079624
356,0.07930155422253134
357,0.12954595355248316
358,0.16412776237174456
359,0.2047906000762882
360,0.22982749200123548
361,0.07089039282062759
362,0.09311605171112794
363,0.29269490070304227
364,0.0786633791677591
365,0.18445178309188798
366,0.40751173695541076
367,0.14988077608225425
368,0.28250450818387635
369,0.1729782341201382
370,0.13355678531883597
371,0.15364410072288057
372,0.23173906106109193
373,0.13663413568820668
374,0.32191725485125416
375,0.08147522162806817
376,0.23049677300016744
377,0.3866393439518767
378,0.17125339384819996
379,0.13401985048158518
380,0.4193286851060657
381,0.2897233410344943
382,0.07055617354038962
383,0.1861176734408316
384,0.13838634271601488
385,0.32168800387870106
386,0.17050376361207503
387,0.07296371514023331
388,0.09257132395924692
389,0.08144677690859525
390,0.35285881342511494
391,0.0895442562218072
392,0.1746100980081027
393,0.06518706550770591
394,0.15218157921888578
395,0.321564060251129
396,0.06909306501141729
397,0.06503543563584566
398,0.0711877617332383
399,0.08036118552085036
400,0.1366694269364677
401,0.08224688573707928
402,0.12010870537210769
403,0.06150484864368746
404,0.09404925231722394
405,0.09127978273346768
406,0.28209420908795296
407,0.11524152420981172
408,0.21298201045341897
409,0.3569041994041229
410,0.10420464605035039
411,0.061330360425160706
412,0.24037567294311762
413,0.16914974844551325
414,0.3469552806517725
415,0.18566675830152843
416,0.2889267466617594
417,0.25644918085571566
418,0.13748939988089623
419,0.3178515246088741
420,0.1867207604468284
421,0.09451885308905594
422,0.0745704081128555
423,0.07200546337353261
424,0.3189118523602884
425,0.15361528975669803
426,0.16910315953066418
427,0.26882667440050995
428,0.28793336621894766
429,0.45593007175284767
430,0.2816444842601526
431,0.1218534336614824
432,0.07116823268457448
433,0.1512663967487373
434,0.1641682915565578
435,0.08291746602053328
436,0.2802707173697236
437,0.032579733733752614
438,0.18967432588040367
439,0.24033379977442823
440,0.09362732061128504
441,0.13748452239965847
442,0.25812768991889434
443,0.1845640759252874
444,0.16492735947537715
445,0.08416877090905645
446,0.1046919860383655
447,0.11806172830562091
448,0.1378257861532172
449,0.4401553487232989
450,0.3210659689638728
451,0.2647480176594774
452,0.22802073239605558
453,0.06992036407031711
454,0.07350737602450222
455,0.1519544905211486
456,0.37396238067582815
457,0.1332159018688686
458,0.2820210143430899
459,0.20858813786073943
460,0.09111093500708077
461,0.07169531918971074
462,0.09311410957516676
463,0.13278210379981875
464,0.31744446586224057
465,0.15127235370070036
466,0.2658738051976538
467,0.12238234201427275
468,0.11549893281055958
469,0.07445780924649587
470,0.06541253267968558
471,0.1884426252925008
472,0.23609410375647744
473,0.32056170801173384
474,0.3171826265743481
475,0.13450174790084798
476,0.0839887050022624
477,0.14999400752988157
478,0.3214191475169991
479,0.28271646267400563
480,0.09428895298467309
481,0.18378368355665067
482,0.16927165898801844
483,0.11580788177869135
484,0.2826378630888605
485,0.14950751350421823
486,0.11912489357691919
487,0.31371703496199577
488,0.08116614350627303
489,0.2052652723540958
490,0.3433588003573325
491,0.4087992001608148
492,0.21558144182560196
493,0.16364795494971376
494,0.2575056222912085
495,0.34530876575036906
496,0.21813348099512428
497,0.07124182397266435
498,0.1714042979417492
499,0.20933153465484466
500,0.3446875676274354
501,0.11663626644995012
502,0.18354695594633755
503,0.1728005768306943
504,0.26404846904704365
505,0.26358477074301134
506,0.2622353421044805
507,0.10476829812084482
508,0.2535840663396149
509,0.14835923286527558
510,0.11902634349786731
511,0.35636611412491515
512,0.3873490734104221
513,0.07963728190827546
514,0.1040391649476864
515,0.18423349522502902
516,0.16617440176262113
517,0.23047555096603933
518,0.16850379086156064
519,0.1297937819507168
520,0.08311012113566471
521,0.2906288891304814
522,0.1071437661415109
523,0.3885269653129071
524,0.11990908623951949
525,0.31481832682590877
526,0.08458908568699909
527,0.0700778995443787
528,0.20707100339401074
529,0.07217793200806362
530,0.1150794939330935
531,0.4551602271063088
532,0.30875535454136405
533,0.16750627306083302
534,0.23578857517080645
535,0.3515449918280264
536,0.14560605975882018
537,0.16690986759091753
538,0.15305327168673402
539,0.2426268082611037
540,0.16650392491273022
541,0.22793495879423603
542,0.3496715740077784
543,0.41585396236584765
544,0.1029056785539776
545,0.3569914574085671
546,0.07855750446526588
547,0.2058160839780428
548,0.16568028214190908
549,0.3788757366238548
550,0.3892252867867474
551,0.24151495240432763
552,0.19082406659175652
553,0.25682619242739246
554,0.11655403344883918
555,0.15290807923379915
556,0.07054620241624893
557,0.08376339272013564
558,0.26514545232287695
559,0.0821979770987683
560,0.1225833903971591
561,0.0912450979354845
562,0.28548612893946357
563,0.2413565848030019
564,0.07983076103818107
565,0.2895772232358797
566,0.0794092358285788
567,0.32030800136535537
568,0.3105411788373695
569,0.07256309067757365
570,0.2423679146355482
571,0.07237395683621936
572,0.26859209479541835
573,0.20873302516880818
574,0.133258364028102
575,0.07840608628841957
576,0.0654920161012928
577,0.09382397898358831
578,0.08963013368098599
579,0.23984249368947672
580,0.09035695450841934
581,0.2822184141335941
582,0.37936731894506237
583,0.20811276985427457
584,0.31176212507330053
585,0.1738060766148495
586,0.1898155082792583
587,0.2681993966228215
588,0.21276710989531306
589,0.3762166674693481
590,0.21202794970926456
591,0.11651910050344373
592,0.14579110545114227
593,0.08345805369458038
594,0.11511618114816118
595,0.3486068812487342
596,0.10650989013329422
597,0.1924651430229332
598,0.18456261770398175
599,0.3096808622197396
600,0.07423149174122022
601,0.0941771680093027
602,0.3198813750854759
603,0.10518814165236096
604,0.0710672242919258
605,0.31919395293285346
606,0.07992353695817105
607,0.08037131846818155
608,0.30960392317343377
609,0.3396145452668027
610,0.32373291043221963
611,0.07153376519316311
612,0.22909446178202664
613,0.21013040528281082
614,0.0912936373247454
615,0.2683392912468084
616,0.10835999610038342
617,0.0919232025648003
618,0.23757206032791978
619,0.19011159090053142
620,0.3177764623579668
621,0.34619726017869185
622,0.07114302528049131
623,0.07283931216023383
624,0.06502096165186405
625,0.16618040730516057
626,0.14837419409167302
627,0.3885636835758859
628,0.38490576797763315
629,0.16480061881327268
630,0.31319277728373085
631,0.12937522018862452
632,0.21383248178851233
633,0.12234181589686345
634,0.16743154949435304
635,0.23700146006323775
636,0.2618314520396686
637,0.079967012647956
638,0.31809824828174454
639,0.08250355521467942
640,0.08944822236455834
641,0.2069249688889585
642,0.1700437178991865
643,0.22920921712250392
644,0.35550254918794755
645,0.28063681830003456
646,0.2911070098012069
647,0.172446940441176
648,0.08222421517122057
649,0.06518167310562814
650,0.12044824329363976
651,0.1648317665812936
652,0.34554091941029824
653,0.2666801510034033
654,0.13629576306687757
655,0.15569208388033418
656,0.13521532953503287
657,0.09116947388879033
658,0.3229191060371945
659,0.0924972235555022
660,0.08392986856988337
661,0.19125872953401934
662,0.151319850459442
663,0.13436780331523426
664,0.3717667566641287
665,0.22910480784200468
666,0.20686586260524872
667,0.0720090446988434
668,0.10638365950908839
669,0.21132630207320788
670,0.08378991513849017
671,0.22917922109416508
672,0.34965768600981306
673,0.03293911940058125
674,0.07845590530975804
675,0.18919308783742
676,0.1857021890755624
677,0.3500828801606794
678,0.31059787653842275
679,0.14958189403274488
680,0.09382397898358831
681,0.08257727075847637
682,0.2837582304202889
683,0.07107035109510502
684,0.12984348419479974
685,0.29047813439498565
686,0.1368204974417834
687,0.09346437397392708
688,0.3552439261104202
689,0.14816598702804726
690,0.23828491720683673
691,0.11438630644015846
692,0.12215163639737618
693,0.2666833197215605
694,0.13223950909702004
695,0.17369625156684984
696,0.26609002428619155
697,0.35439891422413705
698,0.3254529763351979
699,0.16753647828756887
700,0.24268160380856887
701,0.16370114746993344
702,0.11735680333258507
703,0.4211621327937317
704,0.34732610605752556
705,0.10797064051814775
706,0.2897592505448697
707,0.25504263008294625
708,0.21710508283253227
709,0.2666535283306116
710,0.29280684150505193
711,0.1900415551317352
712,0.2947774697336642
713,0.03137288302636593
714,0.17393497902980615
715,0.31691658585416577
716,0.20841046937515828
717,0.11972233361001383
718,0.2382301747007892
719,0.08334745220957175
720,0.2913909347995872
721,0.23552371250727341
722,0.2349236340583458
723,0.08157487501812152
724,0.2554837122891272
725,0.34810699680670615
726,0.21643885217239714
727,0.11995486720613781
728,0.1845854612483118
729,0.07908891042152903
730,0.14808490426142695
731,0.1646726786360973
732,0.19270309568092792
733,0.2903129869928466
734,0.07402844500124064
735,0.18837915932107896
736,0.06511951776711604
737,0.09572012215851747
738,0.16361963893981277
739,0.184000622983592
740,0.28439214315244804
741,0.2807040060816724
742,0.21147736343417636
743,0.06984601076113355
744,0.09538487590486995
745,0.10521747397379122
746,0.22819032253595084
747,0.3823907673025366
748,0.23305702683669785
749,0.1358322923282481
750,0.3099966360980848
751,0.21122333188871256
752,0.1456820191708172
753,0.17005356862708507
754,0.16599487085589704
755,0.07911040729838113
756,0.10611468614161594
757,0.09554510915157702
758,0.37627458429343774
759,0.37067242063644007
760,0.09280289785631705
761,0.16839593517211868
762,0.06937422128539648
763,0.13422611697890127
764,0.37618215306489283
765,0.3566539864515725
766,0.09009549503462966
767,0.254182944495686
768,0.4040848031823682
769,0.12891595269311595
770,0.1484275922024264
771,0.1732290338908471
772,0.12238863397587069
773,0.31379936247556106
774,0.34379191235021195
775,0.13280305959471664
776,0.13324612799413532
777,0.1736066462283821
778,0.19272074114128265
779,0.3508045346200096
780,0.09417929456990952
781,0.2323172477381046
782,0.35378159763435
783,0.2067951150965442
784,0.12213573278063918
785,0.07840932859872025
786,0.3523044301350402
787,0.1891581015794226
788,0.20454657316143346
789,0.08454780918434121
790,0.4148125384684515
791,0.3785825353021768
792,0.10432696246077178
793,0.11552350977812129
794,0.09450669312837136
795,0.4053508889728919
796,0.069258676725015
797,0.10593894822123999
798,0.0947603738400446
799,0.07336084978782595
800,0.1308403158426199
801,0.09487933180289775
802,0.13641142308009865
803,0.07127613881797207
804,0.2298188879422535
805,0.23927609205074032
806,0.3125599885541058
807,0.06536171070459161
808,0.1185173310248927
809,0.12258030710198609
810,0.26607493357495715
811,0.2589724036450463
812,0.183221891221179
813,0.240348591356753
814,0.19413625069201026
815,0.16736379998909243
816,0.15241647747353376
817,0.12181932513465113
818,0.13572983215263554
819,0.31770236805676644
820,0.17043625901711304
821,0.20861036008055953
822,0.16700794597991261
823,0.1555541798270353
824,0.2672612359602338
825,0.06493064101202997
826,0.13732633831128235
827,0.2560052894878127
828,0.07998689303480461
829,0.06995887486622766
830,0.17283799360841914
831,0.18555677264133927
832,0.28347491260866126
833,0.1733120563482976
834,0.13380470441644157
835,0.0920634981444761
836,0.23359983906446746
837,0.21412424292947527
838,0.15126111623647936
839,0.4088413731594603
840,0.23964240408215404
841,0.10387778215045329
842,0.19158621418237812
843,0.2663816677723394
844,0.3541802801120939
845,0.07840689685449458
846,0.2551917950250171
847,0.23424921266152798
848,0.08386024835951794
849,0.12121525141052637
850,0.16889717457571296
851,0.10274912169663025
852,0.1046131809579764
853,0.24235097869306732
854,0.0810608174646548
855,0.0744202824288531
856,0.16909667992745317
857,0.23857523613147769
858,0.3821444865743103
859,0.2678101843068081
860,0.31889208975609884
861,0.21574942717669654
862,0.18350343995393867
863,0.313012908529549
864,0.08006101394469718
865,0.12039028832412875
866,0.10576084689620432
867,0.14550747104556122
868,0.2599775704014257
869,0.08276769280961994
870,0.21453362846880153
871,0.11565500368283199
872,0.06529749385578132
873,0.08355809823342523
874,0.4384469038256434
875,0.1218539671438559
876,0.0742190729404075
877,0.1197387837776309
878,0.32043928899828167
879,0.15196653706806285
880,0.32442080561114933
881,0.08409681520376137
882,0.08302697924436787
883,0.13723824408386257
884,0.16798710701310407
885,0.19066707218898074
886,0.3856444358673815
887,0.08303960077254269
888,0.4534384109562338
889,0.0903700450378493
890,0.2084458389348284
891,0.09397453988654718
892,0.10433511538829697
893,0.12158354348759833
894,0.080724495931674
895,0.16609946323853483
896,0.08435345398216353
897,0.26099944801598146
898,0.16378272726634496
899,0.44386666877013037
900,0.25546474648307765
901,0.11762105437049601
902,0.15079681323120386
903,0.10551031770805969
904,0.10329816256644807
905,0.17066384557826228
906,0.23549414168902938
907,0.16589830374667192
908,0.09466603281319008
909,0.09295303915089968
910,0.07185523359879957
911,0.1636228797291608
912,0.07034537835265936
913,0.18534767928404222
914,0.09053614030817805
915,0.268671924733626
916,0.4444330933786379
917,0.4556416941786802
918,0.34287742756887674
919,0.09126954809360194
920,0.08915967526884085
921,0.3533333435401908
922,0.3204159480444765
923,0.3511869175502254
924,0.32350107393131095
925,0.32326250741975615
926,0.08441431573975294
927,0.1697346098781621
928,0.34716689538809303
929,0.40551456704298094
930,0.0959988027778278
931,0.17351390047767484
932,0.10195478599219997
933,0.1885255128881516
934,0.3821009332526513
935,0.07911435295578548
936,0.18517497613996983
937,0.0845257947925935
938,0.06243267745504768
939,0.184847826264716
940,0.25838740622052003
941,0.0936295418119815
942,0.2123164545163158
943,0.03266404638742686
944,0.08015366656376148
945,0.08347083014151717
946,0.20574732393357095
947,0.08935403809183758
948,0.294413158090388
949,0.2049808087925092
950,0.11772506911286926
951,0.3712862733764718
952,0.23980795495768392
953,0.09300778002424347
954,0.11564477687311275
955,0.2804668106642636
956,0.10345086153587633
957,0.2545481216169536
958,0.41339992109100115
959,0.10851806631583406
960,0.35440461774050575
961,0.15524032936764703
962,0.1323443501527654
963,0.10143602015069932
964,0.1060371818016248
965,0.3867007597318834
966,0.3575425596600097
967,0.23153874347367723
968,0.38039476906172137
969,0.1955426245988482
970,0.3207169452542523
971,0.2862778203237165
972,0.08148037306750805
973,0.3117315779369239
974,0.25783999899267346
975,0.07117910901265012
976,0.12265255065600207
977,0.10757042966685501
978,0.11951615688489678
979,0.07441822196337959
980,0.2167065303348509
981,0.07207301765802132
982,0.28778395339299667
983,0.11996931157529431
984,0.16441758996792313
985,0.3155235725335926
986,0.11993365529688871
987,0.13619796075042637
988,0.1674908048344514
989,0.10788306701683135
990,0.2416058357459611
991,0.09536627191639291
992,0.1530907224835867
993,0.10727971567494839
994,0.33939989433223183
995,0.21747875812385298
996,0.0819403918928852
997,0.08091048715976543
998,0.23159041959542248
999,0.10563021795052716
1000,0.21269238082631126
1001,0.357552580343314
1002,0.31701426854953224
1003,0.1666199841442975
1004,0.09184353862564609
1005,0.25601858388639115
1006,0.2321475125870417
1007,0.19160170170937468
1008,0.18753335703576957
1009,0.33974252138436134
1010,0.19371082494360653
1011,0.2112953515224424
1012,0.17095172525232774
1013,0.07124635991599201
1014,0.12056393127077977
1015,0.15239229023248074
1016,0.10855786355527076
1017,0.25837044910468204
1018,0.10149997168600489
1019,0.25636980856977176
1020,0.3440987500113005
1021,0.08931938188474255
1022,0.08440292749676767
1023,0.2350017752218585
1024,0.10421118790915497
1025,0.08281982336378702
1026,0.2653207729050291
1027,0.18960920137542056
1028,0.07029210780618776
1029,0.24209045577596364
1030,0.32070798463734196
1031,0.1502001580634601
1032,0.10296506571269555
1033,0.21247440384645622
1034,0.07375420309724512
1035,0.21334582647647476
1036,0.07922232718731766
1037,0.0742475105339301
1038,0.1840773622405833
1039,0.2570524413481872
1040,0.2116024641474541
1041,0.07374722137698896
1042,0.26133711415292454
1043,0.16741282519744316
1044,0.1456516525124768
1045,0.15510458558251033
1046,0.10813927031789647
1047,0.10852240721010381
1048,0.06501429401866222
1049,0.2671509795770163
1050,0.23597273801913268
1051,0.18789283781705363
1052,0.2555432771440477
1053,0.31507669418537315
1054,0.1550634662929198
1055,0.2949140362079113
1056,0.08334145322279067
1057,0.2866724033960192
1058,0.09481192014935787
1059,0.08024604908562592
1060,0.21190449130497832
1061,0.06970566804149154
1062,0.07033095242369576
1063,0.1887611125328355
1064,0.19348884712623088
1065,0.2341316841124366
1066,0.07890457291723713
1067,0.11413342338124076
1068,0.22863482374802313
1069,0.17142731158329794
1070,0.28192189832480435
1071,0.07848032990484691
1072,0.10603141933669795
1073,0.14983294437176523
1074,0.2113327418666043
1075,0.2681746899794864
1076,0.16967041203951141
1077,0.32350980264722934
1078,0.12117370108567327
1079,0.0789223296080591
1080,0.10691281624714397
1081,0.18346688265661357
1082,0.1362334504511548
1083,0.29310031930218855
1084,0.09085976285766542
1085,0.1008518758593746
1086,0.08392011614051843
1087,0.07153384797440109
1088,0.19036556866323145
1089,0.11912790175765738
1090,0.1016902707021661
1091,0.23465944464982424
1092,0.31326805839866195
1093,0.29653584673778416
1094,0.13016342232821168
1095,0.10217142301391242
1096,0.09171257686049666
1097,0.26701069138230527
1098,0.2164481530093586
1099,0.14830774427327303
1100,0.34842576345713533
1101,0.22849707881034267
1102,0.06900567224415687
1103,0.13589989885013246
1104,0.1656423820131272
1105,0.15043636363319857
1106,0.23851026085651966
1107,0.2680509338526994
1108,0.32409014129995384
1109,0.20898089386243862
1110,0.2942583488799492
1111,0.38169129485025804
1112,0.2377779645503065
1113,0.1888261613461966
1114,0.03220871084482527
1115,0.10137855070049498
1116,0.1745639780960477
1117,0.17100596290032347
1118,0.259378940047327
1119,0.15544177275820958
1120,0.3453118652545114
1121,0.312481526339454
1122,0.2377122352102555
1123,0.23655806101008642
1124,0.11906840429825775
1125,0.12259140376411959
1126,0.13153215640759114
1127,0.11703966130790083
1128,0.344983300499913
1129,0.34122810471758236
1130,0.11612317737285578
1131,0.14709764106187498
1132,0.3142302194386011
1133,0.20476543212416498
1134,0.23807351103125016
1135,0.16629286910112978
1136,0.09151013290633295
1137,0.13771018766621082
1138,0.1342138386051123
1139,0.24201408110290576
1140,0.10842648805642036
1141,0.25348339678081494
1142,0.06467093331241218
1143,0.07332393588528362
1144,0.40682531780553893
1145,0.10143047935997061
1146,0.12041734858260494
1147,0.08904061141765177
1148,0.12117781574566659
1149,0.09007884156174009
1150,0.10306927062817929
1151,0.15182367155092238
1152,0.19429912307405578
1153,0.1531969601509635
1154,0.15382214645930783
1155,0.10838444459280194
1156,0.07247332617509902
1157,0.13103824926929536
1158,0.11582524004848564
1159,0.08353338159805344
1160,0.42345839433779114
1161,0.1289051757282612
1162,0.17326063228118205
1163,0.33990526020929174
1164,0.21624153679486108
1165,0.13747979285978804
1166,0.10382036475889744
1167,0.14726782002748
1168,0.08169212271029838
1169,0.24139606884934164
1170,0.212199910406208
1171,0.32084783962724606
1172,0.3810819979907961
1173,0.18613470881681382
1174,0.37724727941256253
1175,0.3879894994592048
1176,0.09126675700734738
1177,0.07354346000327658
1178,0.350964864806354
1179,0.1938253166452543
1180,0.25894327768031505
1181,0.12234486375634444
1182,0.28928685448352814
1183,0.1524750600903034
1184,0.26817273307927
1185,0.1316390540431747
1186,0.2110164172557187
1187,0.09264367281391425
1188,0.12998363502335858
1189,0.4120826350914929
1190,0.09478881745513633
1191,0.09171649884332166
1192,0.08012610231017016
1193,0.3575706178870962
1194,0.18626777398989997
1195,0.2280670288765479
1196,0.1461538139620038
1197,0.21567778041201593
1198,0.21718517271006077
1199,0.3819070928174663
1200,0.3837336667406185
1201,0.2291840651489238
1202,0.25823964723551174
1203,0.1851242047689239
1204,0.2913667437637445
1205,0.23578004085063747
1206,0.35697514945391157
1207,0.11874725916777441
1208,0.1086473938584816
1209,0.135035066811367
1210,0.2322841283426414
1211,0.09173477458215663
1212,0.08156805852525191
1213,0.3407702883578602
1214,0.1538300592690751
1215,0.12266770734055939
1216,0.16883336440822197
1217,0.11910815359717225
1218,0.08200171142905525
1219,0.07071439590405236
1220,0.31516492481558694
1221,0.21475087744822774
1222,0.3530958677280033
1223,0.2294080212786032
1224,0.06946057763493119
1225,0.3186315080084563
1226,0.14704260657396404
1227,0.07337127207417755
1228,0.2154427859442722
1229,0.10533983540666132
1230,0.17009596711630826
1231,0.08265272589380608
1232,0.32410515808669466
1233,0.06988786811402246
1234,0.18934532622140923
1235,0.13473897469455637
1236,0.07154552101412788
1237,0.28715067425798774
1238,0.42122746214853246
1239,0.1079593569302034
1240,0.09516532510310104
1241,0.09485364611527397
1242,0.08970989946155411
1243,0.06418502946977069
1244,0.26755638195300824
1245,0.1887950448467289
1246,0.1712305756057792
1247,0.06502065856382507
1248,0.11824506896538448
1249,0.3837404459978867
1250,0.23885514757311252
